"A1","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A2","A20","A21","A22","A23","A24","A25","A26","A27","A28","A29","A3","A30","A31","A32","A33","A34","A35","A36","A37","A38","A39","A4","A40","A41","A42","A43","A44","A45","A46","A47","A48","A49","A5","A50","A51","A52","A53","A54","A6","A7","A8","A9","Top1","Top5","W1","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W2","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W3","W30","W31","W32","W33","W34","W35","W36","W37","W38","W39","W4","W40","W41","W42","W43","W44","W45","W46","W47","W48","W49","W5","W50","W51","W52","W53","W54","W6","W7","W8","W9"
3,4,7,5,5,5,2,1,4,7,3,3,2,2,6,5,3,6,2,4,5,1,2,4,4,5,2,1,4,3,7,4,1,3,3,3,3,1,7,1,5,4,4,3,6,3,3,1,3,3,4,2,5,2,72.17,90.9,4,1,3,1,4,5,5,2,3,5,5,5,1,3,4,2,3,3,3,1,5,5,6,1,4,4,5,1,5,5,3,3,5,4,3,1,1,5,5,4,4,1,3,1,4,5,2,4,2,5,2,1,1,5
2,3,6,7,6,4,4,2,3,8,1,3,2,8,4,4,3,6,3,8,4,4,6,4,4,1,3,7,5,3,6,2,7,3,6,2,4,7,6,3,3,5,7,3,6,6,5,3,2,1,2,8,3,4,45.9,72.6,1,1,3,3,5,5,5,1,1,5,4,4,1,2,5,5,3,5,4,4,3,1,4,4,1,3,3,5,1,4,3,4,4,3,4,2,5,5,3,5,2,3,4,4,1,1,1,3,3,1,5,2,2,4
2,8,8,2,4,4,5,4,5,2,4,1,8,5,5,4,1,2,3,1,6,3,5,3,5,2,5,3,5,4,1,2,1,2,7,3,4,7,7,1,1,6,3,1,5,6,4,4,4,2,3,6,1,1,63.5,85.79,6,3,4,1,6,4,1,4,1,5,6,4,3,6,6,1,3,1,2,4,6,3,3,5,2,3,6,5,6,5,6,1,3,1,3,1,1,3,6,4,1,3,1,5,6,3,5,1,1,3,1,6,6,2
8,4,2,6,2,1,1,7,1,6,5,3,3,5,1,3,8,2,4,2,2,8,6,1,1,4,4,1,1,1,1,2,5,4,3,1,4,4,2,2,2,8,3,3,1,3,5,3,5,4,4,4,1,2,61.5,85.26,5,2,6,3,1,6,4,1,6,1,1,1,5,4,1,4,4,4,5,1,1,5,2,1,5,5,3,1,4,5,4,2,3,4,2,2,5,1,5,5,1,4,5,2,4,5,4,2,4,1,1,6,6,1
2,4,2,8,8,6,1,1,8,4,5,1,4,1,2,7,4,3,3,5,1,8,3,3,3,3,1,4,3,6,2,3,2,7,5,5,3,1,1,5,1,8,2,1,1,2,2,6,4,4,2,7,6,1,69,89.31,3,1,2,1,3,1,5,6,4,4,1,2,3,6,1,5,3,3,3,1,3,3,1,1,4,1,5,3,1,6,2,6,5,3,1,1,4,5,2,2,5,1,5,5,6,1,4,1,5,5,1,1,4,3
7,3,8,1,6,2,4,8,1,6,3,7,4,3,2,3,4,4,1,1,4,4,3,3,1,5,7,8,5,7,5,6,1,1,3,2,3,1,7,2,1,8,1,7,4,4,3,3,7,2,1,5,3,4,74.1,92.33,3,1,2,3,2,2,8,3,3,3,4,3,1,7,7,3,5,5,4,3,3,4,3,7,6,3,2,5,2,4,1,8,2,2,5,1,1,1,5,2,1,4,1,3,5,2,7,1,1,7,3,5,1,4
4,1,5,2,1,5,5,7,1,2,4,1,3,3,5,2,5,2,1,4,2,2,2,3,3,2,2,2,2,3,7,2,1,1,4,2,2,3,5,2,4,1,2,4,2,3,4,7,5,4,4,2,5,2,62.06,86.23,3,4,3,5,3,2,3,6,3,3,3,2,1,6,5,3,2,5,3,2,5,4,4,6,2,2,4,4,2,3,2,4,2,1,1,7,2,1,6,1,5,4,1,6,5,6,1,2,3,1,2,1,5,5
2,4,1,1,4,4,1,7,3,3,2,1,3,1,7,4,4,5,1,4,2,5,4,2,2,7,1,4,3,6,5,2,1,5,3,6,2,7,4,2,7,3,5,6,3,1,4,1,7,3,3,3,1,5,71.84,90.98,4,4,3,1,6,3,4,2,1,5,4,4,4,3,1,2,5,2,2,3,3,4,2,3,1,4,2,7,2,2,7,5,4,1,6,7,1,5,5,1,5,1,1,7,4,6,1,3,1,4,2,2,2,3
5,1,7,4,8,1,7,2,5,1,1,1,2,3,3,6,3,2,2,1,4,3,5,3,3,1,6,6,4,4,1,5,2,4,7,3,3,4,6,6,3,2,5,1,4,4,5,1,6,5,4,6,6,1,70.18,90.11,6,1,4,1,7,1,8,4,6,1,2,8,4,6,1,4,4,3,2,1,7,4,5,1,1,7,3,3,1,8,2,3,1,1,6,2,1,7,4,5,2,2,1,5,8,2,3,2,2,3,2,2,3,2
1,5,6,4,7,1,1,1,5,5,1,7,5,5,1,3,4,2,2,4,3,3,2,4,7,1,1,2,4,2,2,1,1,2,4,4,8,6,1,1,3,2,3,2,1,4,1,2,4,7,6,1,1,2,52.51,78.52,2,6,3,1,6,2,3,4,1,6,1,6,2,2,3,7,2,8,7,1,6,5,5,8,6,4,4,1,5,3,4,2,4,2,3,1,5,5,1,5,5,1,6,2,1,2,1,1,6,1,3,2,4,3
1,5,3,1,2,5,1,1,2,2,4,5,5,4,6,2,2,5,4,1,4,2,1,2,4,2,8,3,1,7,6,2,4,1,4,6,3,1,7,3,4,2,3,3,1,1,1,1,5,5,4,2,5,1,66.38,88.12,7,4,3,8,2,3,3,7,8,2,5,7,4,2,5,1,8,1,2,2,8,1,3,6,4,2,8,3,1,3,3,3,1,2,1,4,1,1,1,1,2,2,4,4,4,1,3,6,1,5,7,1,5,2
2,2,2,3,5,5,3,1,3,5,5,2,4,8,7,3,3,4,6,3,1,8,1,6,7,1,2,3,1,5,5,7,2,2,1,3,3,4,5,6,3,5,1,8,2,2,4,2,2,1,1,2,7,5,46.93,74.63,8,6,5,2,7,2,1,3,6,4,2,4,1,2,2,1,4,1,7,8,1,5,6,1,7,2,3,3,1,1,4,3,3,5,2,1,4,3,1,6,1,3,1,6,7,1,1,4,3,1,4,5,7,8
1,3,3,1,4,6,3,7,1,6,2,4,1,4,1,2,6,5,6,2,6,3,4,2,4,1,5,2,1,3,3,6,2,2,3,2,2,3,5,5,5,1,3,3,3,7,3,1,1,1,1,4,1,2,62.63,85.53,5,2,1,2,1,7,3,3,2,1,1,1,1,2,1,2,1,1,2,1,6,1,3,1,2,4,2,1,2,6,1,5,3,1,3,1,4,1,3,1,7,5,2,5,3,1,2,5,1,3,1,7,2,3
1,1,3,1,3,4,3,4,1,2,2,2,5,1,1,3,2,2,4,6,3,1,6,1,2,2,4,4,3,5,5,1,3,5,6,8,2,3,5,1,4,4,4,1,6,4,8,3,4,5,6,6,4,5,68.52,89.62,6,4,3,7,8,2,2,1,6,3,7,4,3,4,3,1,2,4,1,2,7,3,1,1,4,2,1,2,5,4,2,4,1,3,1,4,1,5,7,5,1,5,6,1,1,1,5,1,3,5,5,3,1,5
1,1,5,4,1,3,4,3,4,8,3,3,1,4,6,7,1,5,1,3,1,4,2,5,1,4,7,1,4,2,8,6,1,4,2,2,1,1,1,6,4,2,8,6,1,3,1,2,4,8,4,4,2,6,73.72,92.64,4,2,4,8,4,2,7,4,1,5,3,5,5,5,4,2,2,5,6,4,2,8,7,3,3,8,3,4,7,1,3,2,5,3,4,7,1,3,1,2,1,1,6,2,4,1,7,6,1,3,6,5,5,4
1,8,2,2,3,4,5,2,1,1,3,3,1,5,3,4,2,1,6,4,5,6,1,3,6,2,1,4,8,3,1,6,2,1,1,6,2,4,3,2,3,1,4,1,2,3,2,2,4,1,3,1,4,4,60.24,85.36,8,6,6,7,5,3,3,3,2,2,4,3,1,7,4,3,4,2,4,1,1,5,7,1,4,2,1,1,7,6,1,7,6,6,5,3,2,1,1,5,5,1,3,3,5,1,5,5,4,1,2,2,3,1
2,5,5,3,1,5,7,6,4,1,1,3,2,1,4,5,2,8,7,3,5,3,1,2,6,5,2,2,2,1,4,3,2,2,2,2,4,3,8,6,2,5,4,2,4,4,2,1,2,3,2,2,4,1,69.66,90.13,6,7,4,3,5,3,3,4,5,8,8,5,8,3,3,6,1,1,3,1,5,5,2,1,7,5,2,6,5,6,6,7,6,1,4,1,2,2,3,1,1,1,3,7,5,6,3,2,2,2,8,2,3,8
1,4,1,3,1,2,3,3,6,4,4,1,5,4,6,4,5,6,2,1,6,3,2,1,2,8,3,1,2,1,1,3,7,1,1,2,2,7,2,4,6,6,5,6,1,8,4,3,4,1,5,1,5,4,71.76,91.2,8,2,3,4,7,7,2,2,5,2,5,2,2,3,2,8,1,6,6,2,3,4,3,5,1,3,3,3,5,6,5,4,3,3,6,5,3,3,5,1,2,2,5,1,7,4,2,1,4,2,4,4,8,5
1,5,2,1,6,3,2,3,3,1,2,2,5,1,2,1,5,1,1,3,3,4,2,5,8,1,1,3,4,3,5,4,3,1,4,8,4,1,5,2,4,1,2,5,3,7,6,5,2,1,2,1,1,2,73.01,91.74,6,2,3,1,5,5,1,5,7,7,6,5,7,2,5,1,6,3,5,3,3,1,4,2,2,3,3,1,7,4,1,7,4,2,1,4,3,1,5,4,2,5,2,1,6,2,8,2,4,2,3,6,3,6
5,3,5,7,1,3,3,2,6,2,5,2,3,1,3,2,3,2,3,5,1,4,1,1,3,6,4,3,5,3,6,8,2,2,4,1,2,8,6,5,4,1,3,2,3,2,5,5,1,1,2,8,3,3,76.38,93.66,5,3,1,4,3,4,4,6,6,7,3,1,5,5,3,3,3,4,4,2,2,2,4,6,4,2,5,1,5,3,1,6,1,5,4,3,1,7,2,4,5,3,3,1,7,1,5,2,1,6,1,4,6,4
3,4,1,3,4,3,5,6,1,1,1,4,1,1,2,2,5,1,4,6,6,3,3,3,3,5,3,2,4,2,3,7,1,6,4,1,2,3,3,4,6,1,3,5,3,1,2,1,2,2,2,1,2,6,66.99,88.12,7,3,2,6,6,1,3,2,6,5,1,3,1,2,1,4,3,2,1,4,4,3,1,4,1,6,1,4,6,5,2,3,2,3,1,5,5,1,4,1,1,5,5,3,5,3,3,6,1,2,4,1,1,6
2,6,2,1,3,4,6,1,1,4,2,1,2,4,1,2,7,2,3,6,2,2,2,5,3,8,4,5,5,2,2,2,2,5,6,1,4,4,4,3,2,1,8,1,5,5,1,1,5,3,4,5,6,3,78.79,94.69,6,2,7,7,5,8,4,4,5,3,7,3,2,5,1,1,6,2,6,4,6,3,1,5,3,4,4,3,3,6,2,2,2,6,4,2,1,2,5,2,2,1,5,3,6,2,5,3,1,5,6,5,2,4
4,7,4,1,4,2,3,4,3,1,1,2,2,3,2,2,5,5,1,3,3,3,1,1,1,8,5,4,2,2,5,1,3,2,1,1,7,1,4,2,5,1,1,2,5,4,3,3,2,1,4,6,4,2,76.66,93.44,7,5,7,5,1,5,4,5,3,3,8,3,1,4,2,3,3,4,8,5,3,4,3,3,1,5,4,3,3,8,3,4,4,4,4,6,4,2,7,1,3,3,2,1,1,5,4,2,2,4,3,5,3,1
5,1,6,2,3,1,4,2,1,6,1,1,4,2,4,2,1,2,3,4,1,6,2,6,3,3,6,2,6,1,4,4,4,6,3,4,3,6,1,3,1,1,1,4,8,1,1,2,4,1,3,3,2,2,74.86,92.77,5,3,8,2,3,3,5,2,2,6,1,3,5,3,4,3,1,4,5,6,3,2,4,6,4,5,2,1,7,3,2,4,3,1,3,1,2,6,1,2,2,1,7,5,4,2,3,1,1,7,6,3,4,3
6,3,6,1,1,3,5,1,2,3,2,1,1,3,2,1,1,2,5,5,6,2,3,3,2,1,5,2,4,1,2,4,1,2,2,4,2,6,3,2,6,1,1,1,5,1,1,1,7,7,2,3,5,4,59.34,83.85,7,1,6,1,7,1,4,3,3,1,6,1,2,2,4,5,5,1,3,1,1,1,2,2,3,6,4,6,5,2,1,2,3,1,1,5,1,1,1,2,4,3,5,6,5,3,6,1,1,5,1,1,5,3
6,2,1,1,1,1,3,8,2,1,5,2,2,5,2,2,7,2,8,2,3,1,4,4,1,1,2,4,4,2,1,6,5,5,7,3,1,2,8,5,2,2,7,2,1,5,4,4,1,6,1,3,2,1,69.62,90.12,8,1,6,5,2,3,1,4,5,2,3,1,3,2,5,1,5,1,4,1,4,7,6,4,1,6,1,1,7,3,2,4,1,6,3,2,1,1,5,1,3,1,5,4,3,2,7,4,1,6,2,5,2,4
5,1,1,1,4,7,2,2,5,1,1,4,1,3,3,2,1,2,3,6,7,5,5,1,1,1,1,3,2,2,3,2,1,2,2,2,3,2,2,1,1,5,3,1,1,1,8,3,2,3,5,2,2,3,75.59,92.99,6,6,2,5,1,4,6,3,6,2,5,2,2,2,6,3,2,2,1,1,4,4,1,3,3,5,5,2,6,4,3,3,4,5,1,6,2,3,3,3,2,4,6,2,3,1,5,2,1,5,1,6,4,4
2,3,1,2,1,2,2,2,5,4,5,3,1,5,4,1,4,3,5,5,2,1,4,3,2,2,5,1,2,6,3,1,3,3,6,1,1,1,1,1,2,1,2,3,8,3,2,5,1,2,1,3,6,3,69.44,89.75,2,7,2,3,3,7,3,4,1,1,5,1,5,2,5,2,5,1,4,2,3,4,3,1,1,5,1,2,2,2,1,7,5,1,1,7,3,1,3,4,3,1,7,1,7,3,5,5,1,4,2,3,4,3
3,2,1,2,4,1,3,1,2,3,7,1,4,1,5,1,1,1,6,2,1,3,1,5,2,4,1,1,5,2,1,2,5,2,6,1,4,7,7,4,6,1,4,4,1,5,1,3,7,2,5,1,2,4,67.18,88.27,3,7,2,1,2,2,3,2,3,4,3,1,1,5,2,4,6,2,3,2,3,7,4,3,2,7,3,1,7,5,2,3,1,2,4,2,1,1,5,1,4,1,8,4,1,1,4,1,4,7,4,2,1,1
2,2,2,2,3,4,2,1,3,1,3,1,2,2,2,2,2,1,7,1,5,1,3,2,3,5,1,3,1,1,6,4,2,1,3,4,8,5,8,1,1,2,5,2,3,2,2,2,1,1,1,2,8,3,67.6,88.68,7,4,6,6,5,8,3,3,3,3,5,1,2,1,7,3,5,1,1,3,4,4,8,1,2,5,1,3,3,1,4,2,1,3,5,1,1,1,7,2,1,3,4,4,1,1,6,4,1,7,5,1,7,5
1,2,2,2,3,1,3,2,3,1,2,1,3,1,8,1,3,5,1,2,6,4,2,2,2,4,1,6,3,6,6,1,4,2,2,2,2,3,2,1,6,5,2,1,4,2,1,1,3,4,3,1,1,2,67.3,88.15,6,3,3,3,7,3,1,5,5,2,2,5,1,4,4,1,1,1,1,1,4,6,2,5,2,3,1,6,1,1,4,3,2,1,1,4,1,1,7,4,1,2,7,2,2,1,6,3,1,6,4,6,4,3
3,1,1,2,2,2,1,6,2,7,4,4,5,2,1,6,5,2,3,4,2,1,1,3,2,1,1,4,6,2,1,2,7,3,5,6,1,3,5,1,2,1,4,3,4,1,3,4,5,1,2,1,5,1,72.26,91.57,3,6,2,2,5,5,1,5,5,2,3,3,4,4,6,4,3,2,3,3,4,4,6,6,2,6,2,7,3,6,5,1,6,4,1,8,2,1,6,2,1,1,7,6,5,1,3,1,2,3,1,1,4,1
1,5,2,5,3,5,1,1,2,2,3,1,8,1,3,2,2,2,1,7,5,2,2,2,1,1,1,2,1,1,2,2,2,1,3,1,1,6,2,1,2,2,2,1,1,6,3,2,2,3,5,1,3,2,74.96,92.91,6,8,2,5,1,5,5,3,4,2,1,1,2,3,5,3,1,5,1,3,2,5,5,2,5,4,3,2,4,5,3,3,3,2,2,7,2,5,6,1,3,5,5,1,2,1,4,3,1,7,4,1,2,1
2,2,2,1,1,5,5,1,3,3,5,3,1,1,2,3,3,2,3,1,7,3,5,1,1,7,5,1,2,6,3,3,5,2,3,3,2,3,3,4,2,3,3,2,1,1,2,1,3,1,3,7,1,1,70.97,90.48,7,1,1,3,3,1,3,3,1,2,3,4,3,1,6,2,1,7,1,1,6,2,4,2,1,7,2,3,1,4,1,4,3,2,2,4,1,1,4,3,2,4,3,5,4,1,6,1,2,6,1,2,4,5
2,1,1,4,2,2,1,5,2,5,1,1,1,2,1,2,1,3,4,7,4,5,5,3,5,2,3,3,5,1,4,4,1,1,3,3,1,3,3,2,2,1,6,3,1,2,4,3,1,2,1,7,4,1,74.94,92.93,6,3,1,6,6,4,8,5,3,2,5,1,2,2,3,4,3,2,1,4,2,6,6,1,8,8,4,1,6,2,1,5,4,5,4,4,2,6,4,4,2,1,6,3,5,1,5,2,1,5,1,1,7,6
1,7,7,1,1,6,5,3,4,2,1,2,2,3,6,1,3,1,2,7,2,2,4,3,5,5,2,2,8,2,4,1,1,4,1,3,3,5,1,1,5,2,2,2,2,4,8,2,1,1,3,8,1,3,61.7,85.07,6,4,1,2,2,1,2,4,1,2,2,1,2,1,5,1,2,2,1,4,2,3,4,1,1,5,4,1,7,1,2,4,3,3,1,5,1,6,1,5,1,5,4,4,4,1,6,1,1,6,1,2,1,1
4,7,2,1,3,2,2,1,2,2,3,2,2,2,2,2,3,1,2,4,1,1,1,5,2,7,3,1,2,1,4,1,4,2,1,6,2,4,1,2,6,3,6,5,6,7,1,2,3,1,1,1,4,3,72.02,91.84,4,1,2,3,6,4,2,2,6,1,7,5,3,1,8,4,6,3,1,2,2,4,4,3,1,7,2,1,5,2,3,5,3,3,1,7,6,4,2,1,2,1,8,1,2,3,5,2,8,6,2,4,3,1
3,6,3,3,8,3,1,1,2,3,1,2,2,6,5,3,3,1,2,2,3,5,2,1,4,4,3,2,2,2,3,1,1,2,2,2,5,4,7,4,2,3,4,2,4,2,4,1,3,3,1,2,2,1,69.72,90.16,2,4,4,1,3,4,7,3,5,5,6,2,1,3,5,1,4,6,3,1,1,8,5,1,3,3,4,2,5,2,3,2,2,3,3,5,3,1,8,3,1,4,3,1,3,1,6,5,1,4,4,1,3,5
2,8,2,1,1,1,1,2,1,4,2,1,4,1,1,2,5,4,3,8,2,1,8,3,1,2,3,1,7,3,4,7,3,7,7,6,1,5,4,1,1,7,4,1,2,4,4,4,4,3,4,6,6,2,73.81,92.35,4,6,5,7,5,5,5,4,6,6,3,1,4,4,8,4,3,2,6,4,5,4,1,3,4,4,4,1,7,1,1,3,1,5,2,4,3,1,6,3,1,2,4,2,3,1,4,1,4,3,3,5,2,1
1,7,2,5,7,1,3,1,1,2,3,1,4,3,4,3,4,3,1,3,6,2,4,2,1,2,3,2,3,2,1,1,2,4,1,1,1,7,7,1,1,4,3,2,2,2,5,1,8,3,3,4,2,5,55.81,81.79,3,4,3,1,1,4,4,4,3,6,6,2,3,6,5,2,1,3,3,1,3,7,1,4,1,7,3,4,7,7,5,8,4,5,2,6,1,1,8,2,2,3,5,5,1,1,5,1,3,1,7,3,4,1
3,1,1,1,3,1,3,1,2,3,3,2,3,4,1,7,1,2,4,1,8,3,1,4,2,2,1,3,8,2,1,3,7,2,4,2,4,5,6,2,2,1,2,1,1,8,3,2,5,3,3,2,1,2,68.45,89.4,2,2,3,4,2,2,4,6,3,1,5,5,1,6,1,2,2,1,6,1,6,3,2,3,4,3,3,1,8,2,3,3,6,1,2,6,2,1,6,4,2,1,6,1,3,6,6,3,2,2,5,3,3,7
