"A1","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A2","A20","A21","A22","A23","A24","A25","A26","A27","A28","A29","A3","A30","A31","A32","A33","A34","A35","A36","A37","A38","A39","A4","A40","A41","A42","A43","A44","A45","A46","A47","A48","A49","A5","A50","A51","A52","A53","A54","A6","A7","A8","A9","Top1","Top5","W1","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W2","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W3","W30","W31","W32","W33","W34","W35","W36","W37","W38","W39","W4","W40","W41","W42","W43","W44","W45","W46","W47","W48","W49","W5","W50","W51","W52","W53","W54","W6","W7","W8","W9"
1,5,2,1,2,5,1,4,5,8,3,7,7,3,4,1,2,4,5,3,1,3,5,2,3,2,1,3,2,1,4,1,1,3,1,2,1,3,5,4,4,2,3,5,3,4,6,4,1,4,1,4,5,5,55.9,82.01,3,5,5,4,6,1,4,4,5,2,5,6,2,5,6,6,5,6,5,6,4,5,1,3,1,3,6,5,1,6,1,1,4,2,4,1,5,4,3,1,4,4,5,1,4,4,1,5,3,1,3,2,5,3
2,6,1,4,1,3,1,5,8,1,1,2,2,3,4,4,7,2,3,4,3,1,5,5,1,7,6,3,1,8,1,2,7,3,3,5,7,7,6,2,1,3,3,4,4,4,1,6,1,2,5,3,4,3,74.86,92.53,5,5,2,2,4,4,2,1,5,3,1,4,5,4,1,1,4,3,5,3,4,3,4,5,1,4,2,5,1,2,2,2,2,5,1,1,3,1,4,4,2,2,4,2,5,5,3,5,2,3,4,2,3,4
5,6,7,4,4,1,6,6,8,4,4,2,8,5,6,3,5,5,3,6,2,1,4,5,5,1,5,7,3,4,2,3,3,6,3,3,8,7,4,7,4,6,6,3,2,7,5,5,5,6,7,5,1,6,52.03,76.93,1,3,4,5,1,2,3,2,1,6,6,3,2,4,2,5,6,4,6,5,6,4,1,2,5,5,1,2,6,3,5,1,4,6,6,5,5,2,2,1,1,2,1,5,1,2,4,4,3,4,5,3,5,5
3,1,1,3,1,2,5,3,4,5,4,6,2,5,2,7,4,3,4,3,1,8,6,3,1,3,4,3,7,6,2,3,2,7,5,2,1,3,1,2,7,1,1,1,5,1,5,3,4,2,7,1,5,4,59.47,82.96,1,2,3,3,5,3,1,4,1,2,5,1,3,1,1,2,1,5,2,3,5,3,1,4,3,5,2,1,5,1,1,1,5,3,5,4,4,5,3,1,2,5,5,4,5,2,3,3,3,3,3,5,5,3
3,3,7,1,6,3,3,2,4,8,3,5,5,1,5,4,1,5,3,4,4,5,6,2,3,2,1,4,3,4,4,4,4,6,1,4,2,1,8,1,3,1,2,4,3,6,2,1,3,4,2,4,4,1,59.19,84.59,6,4,6,2,6,4,4,4,1,3,5,1,2,4,5,6,6,6,1,3,4,3,5,1,3,6,5,5,5,3,4,1,5,6,1,1,5,1,3,6,5,2,4,1,6,4,4,3,1,1,4,1,6,1
3,4,1,8,2,2,4,5,1,2,1,5,3,1,7,5,1,2,4,6,2,1,1,1,7,1,3,2,6,3,3,3,1,2,1,3,4,4,3,5,8,4,6,4,1,3,5,2,1,3,2,4,1,2,64.65,87.04,2,4,3,3,6,3,5,4,4,6,2,6,5,5,3,6,6,4,3,1,1,1,5,5,1,4,5,5,1,4,3,2,5,6,3,4,2,4,1,3,1,3,4,1,6,5,4,5,1,4,2,5,5,1
3,2,3,3,2,6,3,2,2,4,7,3,6,7,8,2,1,5,7,1,5,7,7,6,7,4,4,3,3,8,6,5,4,7,3,5,6,5,2,1,4,2,5,4,7,7,7,2,2,2,2,6,4,3,56.48,81.17,1,2,4,3,1,2,6,4,1,4,4,1,4,4,1,3,3,6,6,5,6,1,5,2,4,6,6,4,5,6,5,2,2,5,3,1,5,5,2,2,1,1,1,5,6,1,2,3,4,5,3,2,1,5
1,3,5,3,2,5,4,6,7,3,1,3,4,5,2,3,4,7,3,4,7,3,2,1,3,8,3,5,5,5,1,7,4,3,1,5,6,2,7,6,1,4,3,5,1,3,4,1,3,4,2,3,6,1,60.23,85.28,4,1,5,6,6,2,4,2,6,4,6,6,5,5,2,1,1,4,2,6,4,6,6,3,5,4,6,6,6,6,3,4,3,6,6,2,6,5,1,6,3,1,1,2,1,3,5,2,2,1,5,6,5,5
3,4,7,6,4,6,2,1,4,7,3,4,2,2,7,5,3,7,2,4,6,1,2,5,4,5,3,1,5,3,8,5,1,3,4,4,4,1,7,1,6,5,5,4,7,3,4,1,4,4,5,2,5,2,71.75,91.15,4,1,3,1,4,5,5,2,2,5,5,5,1,4,4,2,3,3,3,1,5,5,6,1,4,4,5,1,5,5,3,3,5,4,3,1,1,5,5,4,4,1,3,1,4,5,2,4,2,5,2,1,1,5
2,2,5,7,5,3,3,1,3,8,1,2,2,8,4,3,2,6,3,7,3,3,5,3,3,1,3,6,4,3,5,2,7,2,5,2,4,7,6,2,3,5,7,3,5,5,5,4,2,1,2,7,2,3,45.79,72.79,1,1,3,3,5,5,5,1,1,5,4,4,1,2,5,5,3,5,4,4,3,1,4,4,1,3,3,5,1,4,3,4,4,3,4,2,5,5,3,5,2,3,4,4,1,1,1,3,3,1,5,2,2,4
3,8,8,3,5,6,6,4,6,3,5,2,8,6,6,5,1,3,4,1,7,4,6,5,6,3,7,5,6,5,1,3,1,3,8,4,5,8,8,1,1,7,5,1,6,8,6,5,5,4,4,7,1,2,63.57,85.93,6,3,4,1,6,4,1,5,1,6,6,4,3,6,6,1,3,1,2,4,6,3,3,5,2,3,6,5,6,5,6,1,3,1,3,1,1,3,6,4,1,2,1,5,6,3,5,1,1,3,1,6,6,2
8,4,3,7,2,1,2,8,1,7,6,4,4,6,1,4,8,3,5,3,3,8,6,1,2,5,5,1,2,1,1,3,6,5,5,2,6,5,3,3,3,8,4,3,1,4,7,3,6,5,5,5,2,3,61.81,85.55,5,2,6,3,1,6,4,1,6,1,1,1,5,4,1,4,4,4,5,1,1,5,2,1,5,5,3,1,4,5,4,2,3,4,2,2,5,1,5,5,1,4,5,2,4,5,4,2,4,1,1,6,6,1
2,5,2,8,8,6,1,1,8,5,5,1,4,1,3,7,4,3,3,5,1,8,3,3,3,4,1,5,4,6,2,4,2,6,5,5,3,1,1,5,1,8,2,1,1,2,2,6,4,4,2,6,6,1,69.31,89.67,3,1,2,1,3,1,4,5,3,4,1,3,3,5,1,4,3,3,3,1,3,3,1,1,4,1,5,3,1,5,2,5,4,3,1,1,4,5,2,3,5,2,5,5,5,1,4,1,4,4,1,1,4,3
7,3,8,1,7,2,4,8,1,6,3,7,5,2,2,3,4,4,1,1,5,5,4,4,1,6,7,8,5,8,6,6,2,1,3,3,2,1,7,2,1,7,1,7,4,4,3,4,7,3,1,6,3,4,76.32,93.59,5,1,2,4,4,3,6,5,5,4,5,5,3,6,6,4,5,5,4,3,3,5,5,5,5,4,2,5,3,4,1,5,3,3,5,1,2,1,4,3,1,4,1,4,6,3,5,1,1,5,4,6,1,5
5,2,6,4,1,6,5,8,2,3,5,1,4,2,7,3,6,2,2,6,2,4,3,4,4,3,2,3,4,4,8,2,2,2,4,2,3,4,5,3,3,1,3,4,2,4,6,8,6,6,5,2,5,4,68.93,90.26,5,5,4,6,4,4,5,6,4,5,5,3,3,6,6,5,2,5,3,3,4,5,5,5,3,2,4,4,2,3,3,4,2,2,1,5,2,1,4,1,4,5,1,5,5,5,2,3,4,1,4,1,5,6
2,4,1,1,3,4,1,7,3,3,2,1,3,1,7,4,4,5,1,3,2,5,4,2,2,6,1,3,3,6,5,2,1,5,3,6,2,5,4,2,6,3,4,6,3,1,4,1,7,2,3,3,1,5,71.24,91.08,4,4,3,1,4,4,4,3,1,3,4,4,4,4,1,1,5,3,1,3,3,4,2,4,1,2,2,5,3,1,5,5,4,1,5,5,2,3,5,3,5,3,1,5,3,5,3,3,1,2,3,2,1,3
5,1,6,4,6,1,5,2,5,1,1,1,2,3,3,5,3,2,2,1,2,4,5,3,2,1,7,6,4,4,1,4,3,4,7,3,3,3,6,6,3,2,5,1,3,4,5,1,6,6,4,6,6,1,71.04,90.68,5,1,3,2,5,1,5,5,5,1,1,5,4,5,1,3,4,4,2,1,4,4,5,1,1,5,4,3,1,5,3,2,1,2,4,3,1,5,4,5,4,4,1,4,5,3,3,2,2,3,3,2,3,3
1,5,6,4,7,1,1,1,5,4,1,7,4,6,1,3,4,1,2,4,2,3,2,4,7,1,1,2,3,2,2,1,1,2,4,4,8,6,1,1,3,2,3,2,1,3,1,2,2,7,5,2,1,2,55.82,81.35,2,6,4,1,4,2,3,4,1,4,1,6,1,2,3,5,2,5,5,1,4,5,6,5,5,4,4,1,3,4,4,2,4,3,5,2,5,5,1,4,5,2,5,4,1,3,2,1,5,1,2,3,5,4
1,5,3,1,2,5,1,1,2,2,3,5,5,4,6,2,1,5,2,1,3,2,1,1,4,3,8,3,1,6,7,2,4,1,3,5,3,1,5,3,4,2,3,3,1,1,1,1,5,5,4,2,5,1,68.54,89.71,4,3,3,5,2,3,3,5,5,3,4,5,4,2,5,1,5,1,1,2,5,1,3,4,4,2,5,3,1,2,5,4,2,2,1,3,3,1,1,1,2,4,5,5,4,3,3,4,2,4,5,1,4,2
2,2,2,3,5,5,3,1,3,5,5,2,3,7,7,3,1,4,4,3,1,8,1,6,6,1,2,3,1,3,3,7,2,2,1,2,2,5,5,4,3,3,1,7,2,2,4,2,2,1,1,2,7,5,57.54,82.54,6,5,5,2,6,2,1,3,6,5,3,4,2,2,3,2,5,1,6,6,1,5,5,1,6,2,5,4,2,1,5,4,4,5,4,2,4,5,2,5,1,2,1,5,6,3,1,4,4,1,4,5,6,6
1,4,3,1,4,5,3,7,1,6,2,4,1,3,1,2,6,5,6,2,4,3,3,2,3,1,5,2,1,3,3,6,2,2,3,2,2,3,3,5,2,1,3,3,3,7,3,1,1,1,1,4,1,2,68.52,89.57,3,3,2,4,1,5,4,4,3,2,2,1,1,3,2,3,1,1,4,1,5,2,3,2,4,5,4,3,4,5,1,4,4,2,4,3,5,2,3,2,5,4,3,4,4,2,1,4,1,2,1,5,3,4
1,1,3,1,3,4,3,4,1,2,2,2,5,1,1,4,1,3,4,5,3,1,6,1,1,2,4,4,3,5,5,1,3,5,6,8,2,2,5,1,4,4,4,1,6,4,8,4,3,5,5,6,4,4,69.27,89.88,3,3,3,5,5,2,2,1,5,3,5,4,3,4,3,1,1,4,1,2,5,4,1,2,5,3,3,4,5,5,4,5,1,3,1,3,2,5,5,5,1,5,5,1,1,1,4,1,4,4,4,2,1,4
1,1,4,4,1,3,3,3,4,7,4,3,1,4,6,7,1,4,1,3,1,3,2,5,1,4,7,1,4,2,6,6,1,4,2,2,1,1,1,3,4,1,8,6,1,3,1,2,4,7,4,4,2,6,76.42,93.68,2,2,4,5,3,2,5,4,1,4,3,4,5,5,3,1,3,5,5,4,2,5,5,3,4,5,2,4,5,1,3,3,5,3,5,5,2,5,2,3,3,1,4,3,4,3,5,4,2,3,5,4,5,3
1,7,2,2,3,4,5,2,1,1,3,3,1,3,3,4,2,1,6,4,2,5,1,3,3,2,1,2,6,3,1,4,2,1,1,6,2,4,2,1,3,1,4,1,2,3,2,2,4,1,3,1,4,4,63.3,86.82,5,5,5,5,4,3,3,3,2,3,4,2,1,5,3,3,4,3,4,1,1,2,5,1,4,2,1,1,4,5,1,5,5,5,5,4,3,3,1,4,5,2,2,4,4,3,4,5,4,1,1,2,3,1
2,5,5,3,1,5,7,6,4,1,1,3,2,1,4,5,2,6,5,3,2,3,1,2,5,5,2,2,2,1,4,3,2,2,2,2,2,3,8,6,1,3,4,2,4,4,2,1,3,3,2,2,4,1,72.31,91.38,4,5,3,3,4,3,4,4,5,5,5,4,5,3,4,5,1,1,3,1,4,4,1,1,5,4,2,5,4,5,5,5,5,1,4,1,3,4,4,2,1,2,3,5,4,5,3,3,4,2,5,1,4,5
1,4,1,3,1,2,3,3,6,4,4,1,5,4,6,4,5,5,2,1,5,3,2,1,2,8,3,1,2,1,1,3,7,1,1,2,2,7,2,4,2,5,4,7,1,5,4,2,2,1,5,1,5,4,79.18,94.71,6,3,5,5,6,6,4,4,6,4,6,4,3,5,4,6,1,5,6,4,5,4,4,5,2,1,4,4,5,5,5,4,4,5,5,5,4,4,5,2,2,3,3,2,6,4,3,1,4,3,5,5,6,6
1,5,2,1,4,3,2,2,3,1,2,2,5,1,2,1,3,1,1,3,3,4,2,3,8,1,1,3,2,3,5,1,3,1,4,7,4,1,2,2,4,1,2,5,3,6,6,5,2,1,2,1,1,2,74.55,92.56,5,3,4,1,5,6,1,5,6,6,6,5,6,3,6,1,6,4,6,5,4,1,5,2,3,3,3,1,5,4,1,5,4,4,1,2,4,1,3,4,2,5,2,1,6,2,5,2,5,3,4,6,4,6
5,3,5,6,1,2,3,2,6,2,5,2,3,1,3,2,3,2,3,5,1,4,1,1,3,6,4,3,2,3,6,5,2,2,2,1,2,6,6,5,4,1,3,2,3,2,2,5,1,1,2,8,3,3,77.52,94.05,3,3,1,3,4,4,4,5,5,5,3,1,5,5,3,4,4,4,4,2,3,2,3,5,4,2,5,2,3,3,1,3,1,4,4,3,1,5,2,4,5,4,3,2,5,1,2,3,2,4,1,3,5,4
3,4,1,3,4,3,3,6,1,1,1,4,1,1,2,2,5,1,4,4,6,3,3,3,3,4,3,2,4,2,3,7,1,4,4,1,2,3,2,4,3,1,3,5,3,1,2,1,2,2,2,1,1,6,74.49,92.69,5,4,3,5,5,1,3,3,5,5,2,4,2,4,2,5,4,3,1,5,5,3,1,5,3,5,2,5,5,4,3,3,3,3,3,4,4,1,1,1,3,4,4,3,5,4,3,4,3,3,4,1,1,4
2,6,2,1,3,4,6,1,1,4,2,1,2,4,1,1,5,2,3,6,2,2,2,5,3,7,4,5,5,2,2,2,2,4,5,1,4,2,4,3,2,1,6,1,5,5,1,1,5,4,4,5,6,3,77.9,94.57,4,2,5,5,5,5,4,4,5,4,5,4,2,5,1,1,5,3,5,4,5,3,1,5,4,4,4,4,3,5,3,2,3,5,5,2,1,2,5,3,3,2,2,4,5,3,4,3,1,2,5,5,3,4
4,5,4,1,4,1,3,4,3,1,1,2,2,2,2,2,5,5,1,3,3,3,1,1,1,7,5,4,2,2,5,1,3,2,1,1,7,1,4,2,4,1,1,2,5,1,3,3,2,1,3,6,4,2,79.47,94.9,5,5,5,4,1,5,4,5,3,4,5,3,1,4,3,4,4,4,5,5,4,4,4,3,1,2,4,4,3,5,3,4,4,5,4,5,4,4,5,2,5,5,2,1,2,4,3,2,3,3,2,5,4,2
5,1,6,2,3,1,4,2,1,6,1,1,3,2,4,2,1,1,3,4,1,6,2,6,3,3,6,2,3,1,4,4,4,6,3,4,2,6,1,3,1,1,1,4,7,1,1,2,3,1,3,3,2,2,80.18,95.26,3,4,5,3,4,4,5,2,3,5,2,3,5,4,5,4,1,4,5,5,4,2,4,5,5,4,3,2,5,4,4,4,4,1,5,1,3,5,2,3,3,1,4,4,4,3,2,2,2,4,5,3,5,3
6,3,5,1,1,3,5,1,2,3,2,1,1,3,2,1,1,2,5,5,3,3,3,3,2,1,5,2,4,1,2,4,1,2,2,4,2,5,3,1,6,1,1,1,5,1,1,1,5,8,2,2,5,4,72.43,92.16,5,1,5,2,5,2,5,4,4,3,5,2,4,4,5,5,5,2,5,2,1,1,4,4,5,5,4,5,5,4,3,2,5,2,2,4,1,3,1,3,5,4,3,4,5,4,3,1,1,3,1,1,5,4
6,2,1,1,1,1,3,7,2,1,5,2,2,5,2,2,4,2,6,2,1,1,2,4,1,1,2,1,4,2,1,6,5,5,4,3,1,2,5,5,2,2,7,2,1,5,4,4,1,6,1,3,2,1,74.64,92.8,5,2,5,5,3,4,1,2,5,2,4,1,3,3,5,1,4,1,4,2,4,5,5,5,3,5,2,3,5,4,4,4,1,5,4,3,3,2,3,1,5,1,3,4,4,5,5,4,1,3,2,5,2,5
5,1,1,1,4,5,2,2,5,1,1,4,1,2,3,2,1,2,3,5,3,5,5,1,1,1,1,3,1,2,3,2,1,1,2,1,3,2,2,1,1,3,3,1,1,1,5,3,2,3,5,1,2,3,77.24,94.1,4,5,3,5,1,4,5,3,5,3,4,3,2,4,5,3,3,2,1,1,3,4,2,3,4,4,5,3,4,4,4,3,4,5,3,3,3,4,3,4,3,5,4,3,4,3,2,2,3,2,1,5,4,4
2,3,1,2,1,2,2,2,5,4,2,3,1,5,4,1,4,3,2,5,2,1,4,3,2,2,5,1,2,6,3,1,3,3,6,1,1,1,1,1,2,1,1,3,6,3,2,5,1,1,1,3,6,3,58.24,82.37,1,5,4,4,4,5,4,5,3,1,4,3,5,3,5,3,5,1,4,4,5,4,4,2,4,4,2,4,3,4,2,5,5,1,3,5,4,4,2,5,4,1,4,2,5,4,2,4,1,2,3,4,5,4
3,1,1,2,1,1,3,1,2,3,7,1,4,1,5,1,1,1,6,2,1,3,1,5,2,4,1,1,3,2,1,2,5,2,5,1,4,3,6,4,3,1,4,4,1,5,1,3,3,2,3,1,2,2,68.56,89.15,2,6,4,3,3,4,5,4,5,6,5,1,2,6,4,6,6,3,5,5,5,6,5,5,4,6,5,1,4,5,3,1,1,4,4,2,2,1,3,1,5,1,5,4,2,3,2,1,5,5,4,4,3,1
2,2,2,2,3,4,2,1,3,1,3,1,2,2,1,2,2,1,3,1,5,1,3,2,3,5,1,1,1,1,3,4,2,1,1,4,4,5,7,1,1,1,5,2,3,2,2,2,1,1,1,2,6,3,74.62,92.94,5,4,5,5,5,5,3,3,4,4,5,1,2,1,5,4,5,1,2,5,5,4,5,3,4,5,1,4,4,1,4,3,1,4,5,1,2,1,5,3,2,4,2,4,2,2,3,4,2,4,4,2,5,5
1,2,2,2,3,1,3,1,3,1,2,1,3,1,8,1,3,5,1,2,3,4,2,2,2,4,1,3,3,5,5,1,4,2,2,1,2,3,1,1,6,1,2,1,2,2,1,1,3,4,3,1,1,2,76.87,93.45,5,4,4,4,5,4,2,4,5,4,4,5,3,5,5,3,3,1,3,1,4,5,4,5,4,4,2,5,1,1,4,3,4,2,4,3,3,2,5,4,3,3,5,2,3,1,3,3,1,4,5,5,5,4
3,1,1,2,2,2,1,4,2,7,4,4,5,2,1,6,5,2,3,4,2,1,1,3,2,1,1,4,6,2,1,2,4,3,5,3,1,3,2,1,2,1,4,3,4,1,3,5,4,1,2,1,3,1,48.45,75.33,1,5,3,3,5,5,2,3,5,3,4,3,5,5,5,4,4,3,4,4,5,4,5,5,4,4,3,5,3,5,5,1,5,4,2,5,3,2,4,2,3,3,5,5,5,4,1,1,3,1,1,1,4,1
1,3,2,5,3,3,1,1,2,2,3,1,7,1,3,2,2,1,1,4,5,2,1,2,1,1,1,2,1,1,2,2,2,1,3,1,1,6,2,1,2,2,2,1,1,6,1,2,2,3,5,1,1,2,74,92.42,4,5,3,5,1,5,5,4,5,3,1,2,3,4,5,4,3,4,1,3,3,4,5,3,5,4,4,3,3,5,4,3,4,3,4,5,4,5,5,2,5,5,4,1,3,1,1,3,3,4,5,2,3,2
2,2,1,1,1,5,5,1,3,3,5,3,1,1,2,3,3,1,3,1,3,3,5,1,1,4,5,1,2,2,3,3,5,2,3,3,2,2,1,4,2,3,3,2,1,1,2,1,3,1,3,5,1,1,78.36,94.39,5,1,3,4,4,3,5,4,3,4,5,5,5,3,5,4,1,5,3,2,5,3,5,4,3,5,2,4,1,4,2,2,3,3,3,4,3,1,2,3,4,4,2,4,5,2,4,1,4,4,1,3,5,5
2,1,1,2,2,2,1,5,2,5,1,1,1,2,1,2,1,3,4,4,4,5,3,3,4,2,3,3,3,1,4,1,1,1,3,3,1,3,3,2,2,1,4,3,1,2,4,3,1,3,1,6,2,1,75.97,93.54,5,4,2,5,5,5,5,5,4,4,5,1,3,4,4,5,4,3,1,4,3,4,5,1,5,5,4,3,3,3,2,3,5,5,5,3,4,5,4,5,4,2,3,3,5,3,2,3,1,2,1,1,5,5
1,5,7,1,1,6,5,3,4,2,1,2,2,3,4,1,1,1,2,4,2,2,2,3,5,2,2,2,6,2,3,1,1,4,1,1,3,2,1,1,5,1,2,2,2,4,8,2,1,1,3,8,1,3,75.57,93.13,5,5,1,2,4,1,2,5,3,5,4,1,4,3,4,3,3,4,2,4,3,3,5,2,1,2,4,1,4,2,3,4,4,5,1,3,2,4,2,4,1,4,3,4,5,1,4,3,4,4,1,4,4,2
4,4,1,1,3,2,2,1,2,2,1,2,2,2,1,2,3,1,2,1,1,1,1,5,2,5,3,1,1,1,4,1,4,2,1,3,2,4,1,1,2,3,3,5,6,2,1,2,3,1,1,1,4,3,78.78,94.64,4,1,3,5,6,6,4,5,6,2,6,6,5,3,5,5,5,4,1,3,3,3,6,4,1,4,4,2,2,3,4,5,4,5,2,4,5,5,2,2,3,3,5,2,4,3,2,3,5,4,4,6,5,3
3,6,3,3,4,3,1,1,2,3,1,2,2,3,5,3,1,1,2,2,1,4,2,1,1,4,3,2,2,2,2,1,1,2,2,2,5,4,6,4,2,2,4,2,4,2,1,1,3,3,1,2,1,1,49.12,75.59,1,4,5,1,3,5,5,3,5,5,5,3,2,3,5,2,4,5,3,1,1,5,5,2,3,3,5,3,3,3,5,2,4,4,4,4,4,1,5,4,3,5,2,3,4,3,3,4,1,1,5,2,3,5
2,5,2,1,1,1,1,2,1,4,2,1,4,1,1,2,5,4,3,8,2,1,5,3,1,2,3,1,5,3,1,5,3,5,3,6,1,5,1,1,1,2,4,1,2,4,1,4,1,3,4,6,6,2,65.75,88.72,4,6,6,6,6,6,5,5,6,6,5,3,6,6,6,5,5,4,6,5,6,4,1,5,6,4,6,2,5,3,2,1,3,5,4,3,5,3,4,4,3,3,1,3,4,3,1,1,5,1,5,6,4,3
1,4,2,5,3,1,3,1,1,2,3,1,4,3,4,3,4,1,1,3,1,2,3,2,1,1,3,2,3,2,1,1,2,2,1,1,1,3,4,1,1,4,3,2,2,2,5,1,5,3,4,4,2,5,56,81.31,2,4,4,1,1,4,4,4,4,5,5,3,4,5,5,3,2,2,4,2,3,5,2,5,2,4,4,5,5,5,5,5,4,5,4,4,1,1,5,3,4,4,3,5,1,1,3,1,3,1,5,4,5,1
3,1,1,1,3,1,3,1,2,3,1,2,3,2,1,3,1,2,1,1,5,3,1,4,2,2,1,3,6,2,1,3,7,2,4,2,4,5,3,2,3,1,1,1,1,4,3,2,5,3,3,2,1,2,53.43,79.26,1,4,4,5,3,4,5,5,4,2,3,5,2,5,2,3,4,2,5,1,5,4,4,4,5,3,5,2,5,3,5,4,5,2,4,4,3,1,4,4,3,2,2,1,4,4,4,4,4,1,5,4,4,5
